#,mu_tipo,mu_intensita,b_tipo_1,b_intensita_1,b_tipo_2,b_Intensita_2,sigma_tipo,sigma_intensita,forzante_tipo,forzante_intensita,L1_bc,L1_bc_fun,L1_bc_intensita,L2_bc,L2_bc_fun,L2_bc_intensita,L3_bc,L3_bc_fun,L3_bc_intensita,L4_bc,L4_bc_fun,L4_bc_intensita,toll,nvbx,alpha,beta,L13_size,L24_size,n_horiz_begin,n_vert_begin,h_min
994,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.025,1000000,1,1,1,1,100,100,1.00E-04
995,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.05,1000000,1,1,1,1,100,100,1.00E-04
996,Costante,2.50E-04,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,415,1000000,1,1,1,1,100,100,1.00E-04
997,Costante,2.50E-04,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,425,1000000,1,1,1,1,100,100,1.00E-04
998,Costante,2.50E-04,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,475,1000000,1,1,1,1,100,100,1.00E-04
999,Costante,2.50E-04,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,500,1000000,1,1,1,1,100,100,1.00E-04
1000,Costante,2.50E-04,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,550,1000000,1,1,1,1,100,100,1.00E-04
1001,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.75,1000000,1,1,1,1,100,100,1.00E-04
1002,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,2.75,1000000,1,1,1,1,100,100,1.00E-04
1003,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,5,1000000,1,1,1,1,100,100,1.00E-04
1004,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,15,1000000,1,1,1,1,100,100,1.00E-04
1005,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,25,1000000,1,1,1,1,100,100,1.00E-04
1006,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,4.5,1000000,1,1,1,1,100,100,2.00E-04
1007,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,5,1000000,1,1,1,1,100,100,2.00E-04
1008,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,6.25,1000000,1,1,1,1,100,100,2.00E-04
1009,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,7.5,1000000,1,1,1,1,100,100,2.00E-04
1010,Costante,2.50E-04,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,10,1000000,1,1,1,1,100,100,2.00E-04
1011,Costante,2.50E-04,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,3.5,1000000,1,1,1,1,100,100,2.00E-04
1012,Costante,2.50E-04,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,3.75,1000000,1,1,1,1,100,100,2.00E-04
1013,Costante,2.50E-04,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,4,1000000,1,1,1,1,100,100,2.00E-04
1014,Costante,2.50E-04,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,4.25,1000000,1,1,1,1,100,100,2.00E-04
1015,Costante,2.50E-04,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,4.5,1000000,1,1,1,1,100,100,2.00E-04
1016,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.2,1000000,1,1,1,1,100,100,2.00E-04
1017,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.25,1000000,1,1,1,1,100,100,2.00E-04
1018,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.3,1000000,1,1,1,1,100,100,2.00E-04
1019,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.35,1000000,1,1,1,1,100,100,2.00E-04
1020,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-04,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.4,1000000,1,1,1,1,100,100,2.00E-04
1021,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1022,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1023,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1024,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.25,1000000,1,1,1,1,100,100,1.00E-04
1025,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.5,1000000,1,1,1,1,100,100,1.00E-04
1026,Costante,2.50E-02,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,4.5,1000000,1,1,1,1,100,100,1.00E-04
1027,Costante,2.50E-02,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,5,1000000,1,1,1,1,100,100,1.00E-04
1028,Costante,2.50E-02,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,7.5,1000000,1,1,1,1,100,100,1.00E-04
1029,Costante,2.50E-02,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,10,1000000,1,1,1,1,100,100,1.00E-04
1030,Costante,2.50E-02,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,15,1000000,1,1,1,1,100,100,1.00E-04
1031,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1032,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1033,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1034,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1035,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1036,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1037,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1038,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1039,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.25,1000000,1,1,1,1,100,100,1.00E-04
1040,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.5,1000000,1,1,1,1,100,100,1.00E-04
1041,Costante,2.50E-02,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1042,Costante,2.50E-02,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1043,Costante,2.50E-02,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1044,Costante,2.50E-02,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.25,1000000,1,1,1,1,100,100,1.00E-04
1045,Costante,2.50E-02,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.5,1000000,1,1,1,1,100,100,1.00E-04
1046,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1047,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1048,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1049,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.25,1000000,1,1,1,1,100,100,1.00E-04
1050,Costante,2.50E-02,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.5,1000000,1,1,1,1,100,100,1.00E-04
1051,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1052,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1053,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1054,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.25,1000000,1,1,1,1,100,100,1.00E-04
1055,Costante,2.50E-02,Costante,2.00E-01,Costante,1.00E-01,Costante,2.50E-02,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1.5,1000000,1,1,1,1,100,100,1.00E-04
1056,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1057,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1058,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1059,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1060,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1061,Costante,5.00E-01,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1062,Costante,5.00E-01,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,1000000,1,1,1,1,100,100,1.00E-04
1063,Costante,5.00E-01,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1064,Costante,5.00E-01,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1065,Costante,5.00E-01,Costante,2.00E+01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1066,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1067,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1068,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1069,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1070,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1071,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1072,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1073,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1074,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1075,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1076,Costante,5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1077,Costante,5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1078,Costante,5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1079,Costante,5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1080,Costante,5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1081,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1082,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1083,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1084,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1085,Costante,5.00E-01,Costante,2.00E+00,Costante,1.00E+00,Costante,1.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,1,1000000,1,1,1,1,100,100,1.00E-04
1086,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.1,1000000,1,1,1,1,100,100,1.00E-04
1087,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,1000000,1,1,1,1,100,100,1.00E-04
1088,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,1000000,1,1,1,1,100,100,1.00E-04
1089,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,1000000,1,1,1,1,100,100,1.00E-04
1090,Costante,5.00E-01,Costante,2.00E-01,Costante,1.00E-01,Costante,5.00E-01,Costante,0.000000,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,Dirichlet,Costante,0,0.875,1000000,1,1,1,1,100,100,1.00E-04
1091,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,0,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,21,1000000,1,1,1,1,100,100,1.00E-04
1092,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,0,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,22.25,1000000,1,1,1,1,100,100,1.00E-04
1093,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,0,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,23.5,1000000,1,1,1,1,100,100,1.00E-04
1094,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,0,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,24,1000000,1,1,1,1,100,100,1.00E-04
1095,Costante,2.50E-04,Costante,2.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.000000,Dirichlet,Costante,0,Dirichlet,Costante,1,Dirichlet,Costante,1,Dirichlet,Costante,0,25,1000000,1,1,1,1,100,100,1.00E-04
